"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 10 03:26:13 GMT 2022","Sat Sep 10 03:26:13 GMT 2022","21","","Allure Environment info","","","","should add Environment info",""
"passed","Sat Sep 10 03:26:07 GMT 2022","Sat Sep 10 03:26:07 GMT 2022","34","","Allure attachments","","","","should be able to attach file to executable by content",""
"passed","Sat Sep 10 03:26:22 GMT 2022","Sat Sep 10 03:26:22 GMT 2022","289","","Allure screenshots","","","","should attach screenshot with custom name",""
"passed","Sat Sep 10 03:26:32 GMT 2022","Sat Sep 10 03:26:32 GMT 2022","13","","Allure labels","","","","should be able to add test id for allure testops",""
"passed","Sat Sep 10 03:26:32 GMT 2022","Sat Sep 10 03:26:32 GMT 2022","10","","Allure labels","","","","should be able to add owner",""
"passed","Sat Sep 10 03:26:11 GMT 2022","Sat Sep 10 03:26:11 GMT 2022","634","","Allure Cypress log","","","","should attach cy.request data with allureLogCypress and allureAttachRequests env vars",""
"passed","Sat Sep 10 03:26:24 GMT 2022","Sat Sep 10 03:26:24 GMT 2022","32","","Allure test statuses","","","","should be passed",""
"broken","Sat Sep 10 03:25:35 GMT 2022","Sat Sep 10 03:25:35 GMT 2022","0","","cypress/e2e/examples/crashed.cy.js","","","","Oops...we found an error preparing this test file: cypress/e2e/examples/crashed.cy.js",""
"passed","Sat Sep 10 03:26:15 GMT 2022","Sat Sep 10 03:26:15 GMT 2022","27","","Allure executor info","","","","should write executors.json file",""
"passed","Sat Sep 10 03:26:22 GMT 2022","Sat Sep 10 03:26:22 GMT 2022","350","","Allure screenshots","","","","should attach screenshot automatically",""
"passed","Sat Sep 10 03:26:32 GMT 2022","Sat Sep 10 03:26:32 GMT 2022","8","","Allure labels","","","","should be able to add html description",""
